0.11,0.761594,0,-0.998255,-0.408331,-0.999586,0.278839,0.000872642,0.287496,0.000206888,0.564504,-0.450154,0.331162
0.115,0.761594,0,-0.99827,-0.408014,-0.999586,0.274711,0.000864893,0.287642,0.000207037,0.563096,-0.449825,0.327397
0.12,0.761594,0,-0.998285,-0.407717,-0.999586,0.270781,0.000857591,0.287778,0.000207186,0.561753,-0.449516,0.323795
0.125,0.761594,0,-0.998299,-0.407434,-0.999585,0.266989,0.000850618,0.287907,0.000207335,0.560454,-0.449223,0.320302
0.13,0.761594,0,-0.998312,-0.407163,-0.999585,0.263284,0.000843853,0.288032,0.000207454,0.559182,-0.448941,0.316873
0.135,0.761594,0,-0.998325,-0.406898,-0.999585,0.259618,0.000837266,0.288153,0.000207603,0.557921,-0.448666,0.313467
0.14,0.761594,0,-0.998339,-0.406636,-0.999585,0.25595,0.00083071,0.288273,0.000207722,0.556656,-0.448394,0.310042
0.145,0.761594,0,-0.998352,-0.406375,-0.999584,0.252236,0.000824153,0.288393,0.000207841,0.555373,-0.448123,0.306559
0.15,0.761594,0,-0.998365,-0.406111,-0.999584,0.248432,0.000817478,0.288514,0.00020799,0.554057,-0.447849,0.302976
0.155,0.761594,0,-0.998379,-0.405841,-0.999584,0.244492,0.000810653,0.288638,0.00020811,0.55269,-0.447568,0.299248
0.16,0.761594,0,-0.998393,-0.405562,-0.999583,0.240363,0.00080359,0.288766,0.000208259,0.551254,-0.447278,0.295323
0.165,0.761594,0,-0.998408,-0.40527,-0.999583,0.235985,0.000796169,0.2889,0.000208408,0.549729,-0.446974,0.29114
0.17,0.761594,0,-0.998423,-0.40496,-0.999583,0.231285,0.000788301,0.289041,0.000208557,0.548087,-0.446653,0.286626
0.175,0.761594,0,-0.99844,-0.404628,-0.999583,0.226175,0.000779837,0.289194,0.000208735,0.546297,-0.446307,0.28169
0.18,0.761594,0,-0.998459,-0.404267,-0.999582,0.220544,0.000770658,0.289359,0.000208914,0.544318,-0.445932,0.276217
0.185,0.761594,0,-0.998479,-0.403869,-0.999582,0.214248,0.000760555,0.289541,0.000209093,0.542099,-0.445518,0.270057
0.19,0.761594,0,-0.998501,-0.403425,-0.999581,0.207099,0.00074926,0.289745,0.000209332,0.539571,-0.445056,0.26301
0.195,0.761594,0,-0.998527,-0.40292,-0.999581,0.198844,0.000736475,0.289976,0.00020957,0.536638,-0.44453,0.254804
0.2,0.761594,0,-0.998556,-0.402336,-0.99958,0.189135,0.000721782,0.290243,0.000209868,0.533173,-0.443922,0.245057
0.205,0.761594,0,-0.998591,-0.401649,-0.99958,0.177479,0.000704586,0.290558,0.000210226,0.528988,-0.443205,0.233223
0.21,0.761594,0,-0.998632,-0.400821,-0.999579,0.163165,0.000684142,0.290937,0.000210643,0.523815,-0.44234,0.218496
0.215,0.761594,0,-0.998681,-0.3998,-0.999578,0.145142,0.000659346,0.291404,0.000211149,0.517245,-0.441272,0.19965
0.22,0.761594,0,-0.998742,-0.398505,-0.999576,0.121816,0.000628769,0.291996,0.000211805,0.508651,-0.439914,0.174774
0.225,0.761594,0,-0.998819,-0.396811,-0.999575,0.0907434,0.000590503,0.292771,0.00021264,0.497043,-0.43813,0.140826
0.23,0.761594,0,-0.998916,-0.394511,-0.999572,0.0482315,0.000542164,0.293822,0.000213802,0.48087,-0.435697,0.0929829
0.235,0.761594,0,-0.999037,-0.391267,-0.999569,-0.0108477,0.000481725,0.295303,0.000215471,0.457841,-0.432237,0.0241644
0.24,0.761594,0,-0.99918,-0.386511,-0.999564,-0.0915369,0.000409752,0.297472,0.000217885,0.425371,-0.427108,-0.0731024
0.245,0.761594,0,-0.999332,-0.379363,-0.999557,-0.191871,0.000333846,0.300727,0.00022155,0.383421,-0.41928,-0.196482
0.25,0.761594,0,-0.99946,-0.368796,-0.999546,-0.291476,0.000270128,0.305525,0.000227064,0.34015,-0.407504,-0.317505
0.255,0.761594,0,-0.999537,-0.354609,-0.999531,-0.360689,0.000231355,0.311942,0.000234604,0.309195,-0.391423,-0.398371
0.26,0.761594,0,-0.999572,-0.338531,-0.999513,-0.393709,0.000214219,0.31918,0.000243336,0.294189,-0.372925,-0.435532
0.265,0.761594,0,-0.999584,-0.322907,-0.999496,-0.40564,0.000208229,0.326179,0.000252038,0.28873,-0.354724,-0.448687
0.27,0.761594,0,-0.999587,-0.308802,-0.99948,-0.40908,0.0002065,0.332467,0.000260055,0.287153,-0.33813,-0.452438
0.275,0.761594,0,-0.999588,-0.296194,-0.999465,-0.409615,0.000206232,0.338062,0.000267357,0.286907,-0.323181,-0.453007
0.28,0.761594,0,-0.999587,-0.284697,-0.999452,-0.409235,0.000206441,0.343144,0.000274152,0.287081,-0.309461,-0.452575
0.285,0.761594,0,-0.999587,-0.273885,-0.999439,-0.408591,0.000206739,0.347904,0.000280678,0.287377,-0.29649,-0.451854
0.29,0.761594,0,-0.999586,-0.263375,-0.999426,-0.407882,0.000207096,0.352515,0.000287086,0.287702,-0.283822,-0.451062
0.295,0.761594,0,-0.999585,-0.252818,-0.999413,-0.407157,0.000207454,0.357129,0.000293672,0.288034,-0.271045,-0.450252
0.3,0.761594,0,-0.999584,-0.241869,-0.999399,-0.406419,0.000207841,0.361896,0.000300586,0.288373,-0.257743,-0.449425
0.305,0.761594,0,-0.999584,-0.23015,-0.999384,-0.405651,0.000208229,0.366977,0.000308156,0.288725,-0.243456,-0.448564
0.31,0.761594,0,-0.999583,-0.217204,-0.999367,-0.40483,0.000208616,0.372565,0.00031665,0.289101,-0.227621,-0.447641
0.315,0.761594,0,-0.999582,-0.20243,-0.999347,-0.403923,0.000209063,0.378909,0.000326604,0.289517,-0.209499,-0.44662
0.32,0.761594,0,-0.999581,-0.184994,-0.999323,-0.402888,0.0002096,0.38635,0.000338644,0.289991,-0.188055,-0.445452
0.325,0.761594,0,-0.99958,-0.163672,-0.999292,-0.401663,0.000210196,0.395383,0.000353873,0.290551,-0.161787,-0.444066
0.33,0.761594,0,-0.999578,-0.136605,-0.999252,-0.400158,0.000210971,0.406739,0.000373989,0.29124,-0.128437,-0.442357
0.335,0.761594,0,-0.999576,-0.100918,-0.999196,-0.398227,0.000211924,0.421521,0.000402063,0.292124,-0.0845972,-0.440155
0.34,0.761594,0,-0.999574,-0.0522212,-0.999113,-0.395634,0.000213236,0.441337,0.000443459,0.293309,-0.0253454,-0.437183
0.345,0.761594,0,-0.99957,0.01551,-0.998984,-0.391978,0.000215083,0.468194,0.000507802,0.294979,0.0551717,-0.432965
0.35,0.761594,0,-0.999564,0.107407,-0.998779,-0.386581,0.000217855,0.503291,0.000610709,0.297441,0.159161,-0.426692
0.355,0.761594,0,-0.999556,0.217586,-0.998468,-0.378399,0.000222057,0.543277,0.00076589,0.301165,0.273365,-0.417126
0.36,0.761594,0,-0.999543,0.317402,-0.998101,-0.366363,0.000228345,0.577498,0.000949681,0.306628,0.365465,-0.403036
0.365,0.761594,0,-0.999527,0.377701,-0.997822,-0.350748,0.00023669,0.597243,0.00108924,0.313684,0.415664,-0.384799
0.37,0.761594,0,-0.999508,0.402632,-0.99769,-0.333953,0.000245869,0.605202,0.00115514,0.321235,0.435242,-0.365163
0.375,0.761594,0,-0.999491,0.410576,-0.997645,-0.318224,0.000254661,0.607714,0.00117731,0.32827,0.441349,-0.346674
0.38,0.761594,0,-0.999475,0.412486,-0.997635,-0.304195,0.000262707,0.608316,0.00118273,0.334514,0.442821,-0.330072
0.385,0.761594,0,-0.99946,0.412508,-0.997634,-0.291603,0.000270069,0.608322,0.00118279,0.340094,0.442855,-0.315075
0.39,0.761594,0,-0.999446,0.411983,-0.997637,-0.279979,0.000276983,0.608157,0.0011813,0.345223,0.442474,-0.301152
0.395,0.761594,0,-0.999433,0.41132,-0.997641,-0.268874,0.000283718,0.607948,0.00117943,0.350105,0.441985,-0.287783
0.4,0.761594,0,-0.999419,0.410626,-0.997645,-0.257889,0.000290483,0.607729,0.00117746,0.354915,0.441474,-0.274499
0.405,0.761594,0,-0.999405,0.409923,-0.997649,-0.246646,0.000297546,0.607507,0.00117546,0.359818,0.440954,-0.260849
0.41,0.761594,0,-0.99939,0.409198,-0.997653,-0.234752,0.000305146,0.607279,0.00117344,0.364984,0.44042,-0.246354
0.415,0.761594,0,-0.999373,0.408431,-0.997657,-0.221747,0.00031364,0.607037,0.00117129,0.370607,0.439855,-0.230451
0.42,0.761594,0,-0.999353,0.407593,-0.997662,-0.207044,0.000323474,0.606772,0.00116894,0.376931,0.439238,-0.212416
0.425,0.761594,0,-0.99933,0.406646,-0.997667,-0.189838,0.000335246,0.606473,0.00116628,0.384288,0.438542,-0.191252
0.43,0.761594,0,-0.9993,0.405534,-0.997674,-0.168959,0.000350028,0.606121,0.00116318,0.39315,0.437726,-0.165524
0.435,0.761594,0,-0.999261,0.40418,-0.997681,-0.142645,0.00036943,0.605693,0.00115943,0.404216,0.436733,-0.133081
0.44,0.761594,0,-0.999208,0.402456,-0.997691,-0.108165,0.000396222,0.605147,0.00115466,0.418538,0.435472,-0.0906736
0.445,0.761594,0,-0.999129,0.40016,-0.997703,-0.0613214,0.000435442,0.604419,0.00114837,0.437665,0.433795,-0.0335463
0.45,0.761594,0,-0.999008,0.396947,-0.997721,0.00381006,0.00049606,0.603398,0.00113964,0.463614,0.431454,0.0442322
0.455,0.761594,0,-0.998814,0.392234,-0.997746,0.0929652,0.000593156,0.601897,0.001127,0.497879,0.428021,0.145969
0.46,0.761594,0,-0.998515,0.385109,-0.997783,0.202662,0.000742376,0.59962,0.00110826,0.537996,0.422793,0.261123
0.465,0.761594,0,-0.998145,0.374573,-0.997837,0.306727,0.000927508,0.596236,0.00108135,0.57393,0.414879,0.358387
0.47,0.761594,0,-0.997845,0.360758,-0.997905,0.372955,0.00107726,0.591766,0.00104737,0.595714,0.404091,0.41388
0.475,0.761594,0,-0.997697,0.345919,-0.997975,0.401382,0.00115171,0.586923,0.00101247,0.604806,0.392054,0.436142
0.48,0.761594,0,-0.997645,0.332438,-0.998036,0.410699,0.00117767,0.582487,0.000982135,0.607752,0.3808,0.443198
0.485,0.761594,0,-0.997631,0.321086,-0.998085,0.41313,0.00118458,0.578725,0.000957489,0.608518,0.371125,0.444983
0.49,0.761594,0,-0.997629,0.31165,-0.998125,0.413423,0.00118542,0.575578,0.00093764,0.608611,0.36296,0.445157
0.495,0.761594,0,-0.997631,0.303698,-0.998157,0.413121,0.00118455,0.572913,0.000921339,0.608516,0.355996,0.44489
0.5,0.761594,0,-0.997633,0.296847,-0.998185,0.412691,0.00118333,0.570608,0.00090757,0.60838,0.349938,0.444531
0.505,0.761594,0,-0.997636,0.290807,-0.998209,0.412264,0.00118211,0.568567,0.000895679,0.608246,0.344552,0.444178
0.51,0.761594,0,-0.997638,0.285366,-0.99823,0.41187,0.00118101,0.566723,0.000885099,0.608122,0.339665,0.443854
0.515,0.761594,0,-0.99764,0.280366,-0.998249,0.411511,0.00117996,0.565024,0.000875562,0.608008,0.335145,0.443558
0.52,0.761594,0,-0.997642,0.27569,-0.998267,0.41118,0.00117904,0.56343,0.000866741,0.607904,0.330891,0.443285
0.525,0.761594,0,-0.997644,0.271243,-0.998283,0.410871,0.00117814,0.561911,0.000858456,0.607807,0.326823,0.44303
0.53,0.761594,0,-0.997645,0.266951,-0.998299,0.410578,0.00117734,0.560441,0.000850528,0.607714,0.322875,0.442788
0.535,0.761594,0,-0.997647,0.262746,-0.998314,0.410296,0.00117654,0.558997,0.000842899,0.607625,0.318989,0.442555
0.54,0.761594,0,-0.997648,0.258572,-0.998329,0.41002,0.00117576,0.55756,0.000835389,0.607538,0.31511,0.442327
0.545,0.761594,0,-0.99765,0.254372,-0.998344,0.409747,0.00117499,0.556111,0.000827908,0.607452,0.311187,0.442101
0.55,0.761594,0,-0.997652,0.25009,-0.998359,0.409472,0.00117421,0.554631,0.000820368,0.607365,0.307167,0.441874
0.555,0.761594,0,-0.997653,0.245667,-0.998375,0.409193,0.00117341,0.553098,0.000812679,0.607277,0.302995,0.441643
0.56,0.761594,0,-0.997655,0.24104,-0.99839,0.408905,0.0011726,0.55149,0.000804752,0.607186,0.298605,0.441404
0.565,0.761594,0,-0.997656,0.236133,-0.998407,0.408604,0.00117177,0.54978,0.000796407,0.607091,0.293925,0.441154
0.57,0.761594,0,-0.997658,0.230858,-0.998425,0.408285,0.00117087,0.547937,0.000787586,0.606991,0.288863,0.44089
0.575,0.761594,0,-0.99766,0.225105,-0.998444,0.407943,0.00116992,0.545922,0.000778079,0.606883,0.283307,0.440605
0.58,0.761594,0,-0.997662,0.218736,-0.998465,0.407569,0.00116885,0.543682,0.000767737,0.606765,0.277114,0.440295
0.585,0.761594,0,-0.997665,0.211571,-0.998487,0.407156,0.00116771,0.541153,0.000756293,0.606634,0.270092,0.439952
0.59,0.761594,0,-0.997667,0.203368,-0.998513,0.406691,0.0011664,0.538247,0.000743449,0.606487,0.261985,0.439565
0.595,0.761594,0,-0.99767,0.193798,-0.998542,0.406158,0.00116491,0.534839,0.000728786,0.606318,0.252436,0.439121
0.6,0.761594,0,-0.997674,0.182401,-0.998576,0.405536,0.00116318,0.530759,0.000711799,0.606122,0.240934,0.438603
0.605,0.761594,0,-0.997678,0.168513,-0.998617,0.404792,0.00116113,0.525752,0.000691712,0.605887,0.226731,0.437985
0.61,0.761594,0,-0.997683,0.151156,-0.998665,0.403883,0.00115859,0.519444,0.000667512,0.605599,0.208697,0.437228
0.615,0.761594,0,-0.997689,0.128853,-0.998724,0.402739,0.00115544,0.511254,0.000637829,0.605236,0.185072,0.436276
0.62,0.761594,0,-0.997697,0.0993392,-0.998798,0.401255,0.00115135,0.500273,0.000600815,0.604766,0.153059,0.435043
0.625,0.761594,0,-0.997708,0.0591578,-0.998892,0.399258,0.0011459,0.485059,0.000554174,0.604132,0.10819,0.433387
0.63,0.761594,0,-0.997723,0.00336438,-0.999009,0.396465,0.00113833,0.463439,0.000495613,0.603245,0.0437043,0.431079
0.635,0.761594,0,-0.997745,-0.0735072,-0.99915,0.392402,0.00112745,0.432726,0.000424892,0.601951,-0.0484006,0.42774
0.64,0.761594,0,-0.997777,-0.171787,-0.999304,0.386317,0.00111142,0.391954,0.000348002,0.600007,-0.169163,0.422774
0.645,0.761594,0,-0.997824,-0.274795,-0.99944,0.377273,0.00108814,0.347504,0.000280112,0.597105,-0.295172,0.41543
0.65,0.761594,0,-0.997885,-0.351592,-0.999528,0.364926,0.00105745,0.313303,0.000236243,0.593118,-0.385853,0.405375
0.655,0.761594,0,-0.997953,-0.390468,-0.999568,0.350739,0.00102365,0.295668,0.000215858,0.588501,-0.430023,0.393682
0.66,0.761594,0,-0.998015,-0.405077,-0.999583,0.337133,0.000992566,0.288988,0.000208497,0.584036,-0.44629,0.382286
0.665,0.761594,0,-0.998066,-0.409536,-0.999587,0.325399,0.000966757,0.286943,0.000206292,0.580157,-0.451251,0.3723
0.67,0.761594,0,-0.998108,-0.410508,-0.999588,0.315619,0.000945925,0.286497,0.000205815,0.576904,-0.452366,0.363861
0.675,0.761594,0,-0.998142,-0.410399,-0.999588,0.307441,0.000928968,0.286547,0.000205845,0.574169,-0.452287,0.356722
0.68,0.761594,0,-0.99817,-0.410001,-0.999588,0.300483,0.000914842,0.28673,0.000206053,0.571833,-0.451885,0.35059
0.685,0.761594,0,-0.998194,-0.409558,-0.999587,0.294437,0.000902802,0.286933,0.000206262,0.569795,-0.451428,0.345216
0.69,0.761594,0,-0.998215,-0.409137,-0.999587,0.289072,0.000892281,0.287126,0.00020647,0.56798,-0.450992,0.340414
0.695,0.761594,0,-0.998234,-0.408753,-0.999587,0.28422,0.000882894,0.287302,0.000206679,0.566334,-0.450593,0.336041
0.7,0.761594,0,-0.998251,-0.408403,-0.999586,0.279752,0.00087437,0.287463,0.000206858,0.564815,-0.450229,0.331993
0.705,0.761594,0,-0.998267,-0.40808,-0.999586,0.275573,0.000866502,0.287611,0.000207007,0.563391,-0.449894,0.328185
0.71,0.761594,0,-0.998282,-0.407779,-0.999586,0.271607,0.000859111,0.287749,0.000207156,0.562035,-0.449581,0.324552
0.715,0.761594,0,-0.998296,-0.407494,-0.999585,0.26779,0.000852078,0.28788,0.000207305,0.560728,-0.449285,0.321041
0.72,0.761594,0,-0.998309,-0.40722,-0.999585,0.26407,0.000845283,0.288006,0.000207424,0.559452,-0.449,0.317602
0.725,0.761594,0,-0.998323,-0.406954,-0.999585,0.260399,0.000838667,0.288128,0.000207573,0.55819,-0.448724,0.314194
0.73,0.761594,0,-0.998336,-0.406692,-0.999585,0.256735,0.00083211,0.288248,0.000207692,0.556927,-0.448452,0.310776
0.735,0.761594,0,-0.998349,-0.406431,-0.999584,0.253034,0.000825554,0.288367,0.000207812,0.555649,-0.448181,0.307309
0.74,0.761594,0,-0.998362,-0.406168,-0.999584,0.249253,0.000818908,0.288488,0.000207961,0.554341,-0.447908,0.303752
0.745,0.761594,0,-0.998376,-0.405899,-0.999584,0.245347,0.000812143,0.288611,0.00020808,0.552987,-0.447629,0.300059
0.75,0.761594,0,-0.99839,-0.405623,-0.999584,0.241263,0.00080511,0.288738,0.000208229,0.551568,-0.447341,0.29618
0.755,0.761594,0,-0.998404,-0.405333,-0.999583,0.236944,0.000797778,0.28887,0.000208378,0.550063,-0.447041,0.292058
0.76,0.761594,0,-0.99842,-0.405028,-0.999583,0.232319,0.00079003,0.28901,0.000208527,0.548449,-0.446723,0.287621
0.765,0.761594,0,-0.998437,-0.404701,-0.999583,0.227305,0.000781715,0.28916,0.000208676,0.546693,-0.446383,0.282784
0.77,0.761594,0,-0.998455,-0.404347,-0.999582,0.221796,0.000772685,0.289322,0.000208855,0.544759,-0.446015,0.277437
0.775,0.761594,0,-0.998474,-0.403958,-0.999582,0.215656,0.00076279,0.289501,0.000209063,0.542596,-0.44561,0.271439
0.78,0.761594,0,-0.998496,-0.403524,-0.999581,0.208708,0.000751793,0.289699,0.000209272,0.54014,-0.445159,0.264601
0.785,0.761594,0,-0.998521,-0.403034,-0.999581,0.200715,0.000739366,0.289924,0.00020951,0.537304,-0.444649,0.256669
0.79,0.761594,0,-0.99855,-0.402469,-0.99958,0.191351,0.00072512,0.290183,0.000209808,0.533965,-0.44406,0.247291
0.795,0.761594,0,-0.998583,-0.401806,-0.99958,0.180161,0.00070852,0.290486,0.000210136,0.529954,-0.443369,0.23596
0.8,0.761594,0,-0.998622,-0.401012,-0.999579,0.166489,0.000688821,0.29085,0.000210524,0.52502,-0.44254,0.221935
0.805,0.761594,0,-0.99867,-0.400038,-0.999578,0.149369,0.000665069,0.291295,0.00021103,0.518791,-0.441521,0.2041
0.81,0.761594,0,-0.998728,-0.39881,-0.999577,0.127345,0.000635892,0.291857,0.000211626,0.510697,-0.440234,0.18072
0.815,0.761594,0,-0.998801,-0.397214,-0.999575,0.0981876,0.000599444,0.292587,0.000212431,0.499841,-0.438556,0.149041
0.82,0.761594,0,-0.998893,-0.395067,-0.999573,0.0585026,0.000553429,0.293568,0.000213534,0.484809,-0.436287,0.104681
0.825,0.761594,0,-0.999009,-0.392063,-0.99957,0.00343915,0.000495702,0.29494,0.000215054,0.463468,-0.433089,0.0410275
0.83,0.761594,0,-0.999148,-0.387692,-0.999565,-0.0723904,0.000425845,0.296934,0.000217289,0.43318,-0.428388,-0.0497665
0.835,0.761594,0,-0.999301,-0.381143,-0.999559,-0.169492,0.000349641,0.299917,0.000220656,0.392925,-0.421241,-0.168929
0.84,0.761594,0,-0.999436,-0.371374,-0.999549,-0.271927,0.00028187,0.304356,0.000225723,0.348764,-0.410396,-0.294082
0.845,0.761594,0,-0.999525,-0.357882,-0.999534,-0.349266,0.000237495,0.310464,0.000232846,0.314352,-0.395156,-0.385281
0.85,0.761594,0,-0.999567,-0.341991,-0.999517,-0.389008,0.000216603,0.317626,0.000241458,0.296334,-0.376926,-0.430307
0.855,0.761594,0,-0.999582,-0.326128,-0.9995,-0.404108,0.000208974,0.324739,0.00025022,0.289432,-0.358493,-0.447007
0.86,0.761594,0,-0.999587,-0.311676,-0.999483,-0.408702,0.000206709,0.331188,0.000258386,0.287326,-0.341524,-0.452029
0.865,0.761594,0,-0.999588,-0.298777,-0.999468,-0.409615,0.000206232,0.336918,0.000265867,0.286907,-0.326252,-0.453011
0.87,0.761594,0,-0.999587,-0.287079,-0.999454,-0.40935,0.000206381,0.342092,0.000272751,0.287028,-0.312311,-0.452704
0.875,0.761594,0,-0.999587,-0.276155,-0.999441,-0.408737,0.000206679,0.346906,0.000279307,0.28731,-0.299218,-0.452018
0.88,0.761594,0,-0.999586,-0.26561,-0.999429,-0.408035,0.000207037,0.351536,0.000285715,0.287632,-0.286521,-0.451233
0.885,0.761594,0,-0.999585,-0.255092,-0.999416,-0.407313,0.000207394,0.356136,0.000292242,0.287963,-0.273802,-0.450426
0.89,0.761594,0,-0.999584,-0.244257,-0.999402,-0.406578,0.000207752,0.360858,0.000299066,0.2883,-0.260648,-0.449604
0.895,0.761594,0,-0.999584,-0.232737,-0.999387,-0.405818,0.000208139,0.365857,0.000306457,0.288648,-0.246614,-0.448752
0.9,0.761594,0,-0.999583,-0.220097,-0.999371,-0.405011,0.000208527,0.371318,0.000314742,0.289018,-0.231164,-0.447845
0.905,0.761594,0,-0.999582,-0.205774,-0.999351,-0.404125,0.000208974,0.377476,0.000324309,0.289424,-0.213604,-0.446849
0.91,0.761594,0,-0.999581,-0.188993,-0.999328,-0.403122,0.000209481,0.384648,0.000335842,0.289883,-0.192977,-0.445717
0.915,0.761594,0,-0.99958,-0.16863,-0.999299,-0.401945,0.000210077,0.393289,0.000350267,0.290423,-0.167897,-0.444385
0.92,0.761594,0,-0.999578,-0.142988,-0.999262,-0.400509,0.000210792,0.404072,0.000369161,0.29108,-0.136299,-0.442756
0.925,0.761594,0,-0.999577,-0.109451,-0.99921,-0.398685,0.000211716,0.418007,0.000395209,0.291914,-0.0950567,-0.440678
0.93,0.761594,0,-0.999574,-0.0639895,-0.999134,-0.39626,0.000212938,0.436586,0.000433117,0.293023,-0.0395819,-0.437902
0.935,0.761594,0,-0.999571,-0.000866996,-0.999017,-0.392876,0.000214636,0.461776,0.00049144,0.294569,0.035957,-0.434004
0.94,0.761594,0,-0.999566,0.0857521,-0.998831,-0.387926,0.00021717,0.495162,0.000584602,0.296828,0.135302,-0.428259
0.945,0.761594,0,-0.999558,0.193642,-0.998543,-0.38044,0.000221014,0.534783,0.000728577,0.300237,0.249625,-0.419515
0.95,0.761594,0,-0.999546,0.29885,-0.998177,-0.369278,0.000226825,0.571283,0.000911563,0.305306,0.349197,-0.406446
0.955,0.761594,0,-0.99953,0.368411,-0.997868,-0.35428,0.000234783,0.594247,0.001066,0.312091,0.408195,-0.388923
0.96,0.761594,0,-0.999512,0.399294,-0.997708,-0.3375,0.000243902,0.604144,0.00114602,0.319644,0.432658,-0.369316
0.965,0.761594,0,-0.999494,0.409622,-0.997651,-0.32144,0.000252843,0.607413,0.00117463,0.326834,0.440617,-0.350464
0.97,0.761594,0,-0.999478,0.412316,-0.997635,-0.307054,0.000261068,0.608262,0.00118226,0.333244,0.442688,-0.333464
0.975,0.761594,0,-0.999463,0.412573,-0.997634,-0.294193,0.000268549,0.608343,0.001183,0.338948,0.442901,-0.318167
0.98,0.761594,0,-0.999449,0.412114,-0.997637,-0.282402,0.000275522,0.608198,0.00118169,0.344156,0.442569,-0.30406
0.985,0.761594,0,-0.999435,0.411465,-0.99764,-0.271221,0.000282288,0.607994,0.00117984,0.349075,0.442093,-0.290614
0.99,0.761594,0,-0.999422,0.410775,-0.997644,-0.260242,0.000289023,0.607776,0.00117788,0.353886,0.441583,-0.27735
0.995,0.761594,0,-0.999408,0.410074,-0.997648,-0.249087,0.000295997,0.607555,0.00117591,0.358755,0.441066,-0.263816
1,0.761594,0,-0.999393,0.409355,-0.997652,-0.237367,0.000303477,0.607328,0.00117388,0.36385,0.440536,-0.249545
1.005,0.761594,0,-0.999377,0.4086,-0.997657,-0.224643,0.000311732,0.60709,0.00117174,0.369357,0.439979,-0.233997
1.01,0.761594,0,-0.999358,0.40778,-0.997661,-0.210361,0.000321239,0.606831,0.00116944,0.375508,0.439376,-0.216489
1.015,0.761594,0,-0.999335,0.406859,-0.997666,-0.193772,0.000332534,0.60654,0.00116688,0.38261,0.438699,-0.196095
1.02,0.761594,0,-0.999307,0.405789,-0.997672,-0.1738,0.000346571,0.606202,0.0011639,0.391102,0.437912,-0.171492
1.025,0.761594,0,-0.99927,0.404495,-0.997679,-0.148835,0.00036478,0.605792,0.00116029,0.401623,0.436963,-0.140711
1.03,0.761594,0,-0.999221,0.402864,-0.997688,-0.116392,0.000389695,0.605276,0.00115579,0.415138,0.435769,-0.100774
1.035,0.761594,0,-0.999149,0.400713,-0.9977,-0.0726305,0.000425667,0.604594,0.00114989,0.433083,0.434198,-0.0472671
